image_id,date,tile_id,lst,lat,lon,NDVI_mean,scene_id,cloud_cover_land
tile_r0_c5_2022-12-28,2022-12-28,tile_r0_c5,34.00311381096228,12.884998666122344,80.2375000000061,0.5081022092793032,LC09_L2SP_142051_20221228_20230316_02_T1,18.06
tile_r0_c5_2022-05-02,2022-05-02,tile_r0_c5,34.031072163277926,12.884998666122344,80.2375000000061,0.3869199050341828,LC09_L2SP_142051_20220502_20230418_02_T1,19.23
tile_r0_c5_2022-01-10,2022-01-10,tile_r0_c5,34.603869124956496,12.884998666122344,80.2375000000061,0.524617121283906,LC09_L2SP_142051_20220110_20230502_02_T1,19.39
tile_r0_c6_2022-03-31,2022-03-31,tile_r0_c6,30.32602947104533,12.884998666122192,80.2625000000117,0.022409377833819,LC09_L2SP_142051_20220331_20230423_02_T1,0.06
tile_r0_c6_2022-10-25,2022-10-25,tile_r0_c6,30.916899371781398,12.884998666122192,80.2625000000117,-0.0010448202228361,LC09_L2SP_142051_20221025_20230324_02_T1,0.23
tile_r0_c6_2022-05-26,2022-05-26,tile_r0_c6,31.626859010919716,12.884998666122192,80.2625000000117,0.0189648267861566,LC08_L2SP_142051_20220526_20220602_02_T1,0.69
tile_r0_c6_2022-09-23,2022-09-23,tile_r0_c6,33.387292999174896,12.884998666122192,80.2625000000117,0.1523714113819927,LC09_L2SP_142051_20220923_20230328_02_T1,1.2
tile_r0_c6_2022-06-03,2022-06-03,tile_r0_c6,36.75150851872925,12.884998666122192,80.2625000000117,0.0687847131446095,LC09_L2SP_142051_20220603_20230414_02_T1,1.24
tile_r0_c6_2022-08-22,2022-08-22,tile_r0_c6,34.9635791464071,12.884998666122192,80.2625000000117,-0.2997303233114287,LC09_L2SP_142051_20220822_20230401_02_T1,4.36
tile_r0_c6_2022-02-03,2022-02-03,tile_r0_c6,27.72197711790051,12.884998666122192,80.2625000000117,-0.3077235810966417,LC08_L2SP_142051_20220203_20220212_02_T1,16.48
tile_r0_c6_2022-12-28,2022-12-28,tile_r0_c6,29.753139136336205,12.884998666122192,80.2625000000117,-0.8925751063405419,LC09_L2SP_142051_20221228_20230316_02_T1,18.06
tile_r0_c6_2022-01-10,2022-01-10,tile_r0_c6,29.83380204782956,12.884998666122192,80.2625000000117,0.2431324154205294,LC09_L2SP_142051_20220110_20230502_02_T1,19.39
tile_r0_c7_2022-03-31,2022-03-31,tile_r0_c7,28.369706412990748,12.884998666124744,80.28749999999607,0.003679882434343,LC09_L2SP_142051_20220331_20230423_02_T1,0.06
tile_r0_c7_2022-10-25,2022-10-25,tile_r0_c7,29.89909578499105,12.884998666124744,80.28749999999607,0.2918016626919066,LC09_L2SP_142051_20221025_20230324_02_T1,0.23
tile_r0_c7_2022-05-26,2022-05-26,tile_r0_c7,29.270234514421094,12.884998666124744,80.28749999999607,0.0629744972502916,LC08_L2SP_142051_20220526_20220602_02_T1,0.69
